dataset,class,k_shot,task,mode,auroc,semantic_auroc,memory_auroc,gap,oracle_semantic_ratio,oracle_memory_ratio
mvtec,toothbrush,2,seg,oracle,98.3805514192148,70.32312075656549,98.3805514192148,28.05743066264931,,
mvtec,leather,2,cls,semantic,100.0,,,,,
mvtec,leather,2,cls,memory,99.86413043478261,,,,,
mvtec,leather,2,cls,max,100.0,100.0,99.86413043478261,0.0,,
mvtec,leather,2,cls,harmonic,99.86413043478261,100.0,99.86413043478261,-0.13586956521739468,,
mvtec,leather,2,cls,oracle,100.0,100.0,99.86413043478261,0.0,74.19354838709677,25.806451612903224
mvtec,grid,2,seg,semantic,98.10121221779853,,,,,
mvtec,grid,2,seg,memory,96.00905371214058,,,,,
mvtec,grid,2,seg,max,98.10121221779853,98.10121221779853,56.41158792835608,41.689624289442456,,
mvtec,grid,2,seg,harmonic,97.22810496143019,97.22810496143019,55.909521076682935,41.318583884747255,,
mvtec,grid,2,seg,oracle,98.10121221779853,98.10121221779853,56.41158792835608,41.689624289442456,,
mvtec,screw,2,cls,semantic,66.41729862676777,,,,,
mvtec,screw,2,cls,memory,55.91309694609551,,,,,
mvtec,screw,2,cls,max,66.41729862676777,66.41729862676777,55.91309694609551,0.0,,
mvtec,screw,2,cls,harmonic,58.03443328550932,66.41729862676777,55.91309694609551,-8.38286534125845,,
mvtec,screw,2,cls,oracle,100.0,66.41729862676777,55.91309694609551,33.582701373232226,74.375,25.624999999999996
mvtec,transistor,2,cls,semantic,89.60416666666667,,,,,
mvtec,transistor,2,cls,memory,86.91666666666666,,,,,
mvtec,transistor,2,cls,max,91.1875,89.60416666666667,86.91666666666666,1.5833333333333255,,
mvtec,transistor,2,cls,harmonic,91.89583333333333,89.60416666666667,86.91666666666666,2.2916666666666585,,
mvtec,transistor,2,cls,oracle,99.97916666666666,89.60416666666667,86.91666666666666,10.37499999999999,34.0,66.0
mvtec,tile,2,seg,semantic,93.2313549241711,,,,,
mvtec,tile,2,seg,memory,96.87125505030477,,,,,
mvtec,tile,2,seg,max,97.03595078562476,73.92617725604167,97.03595078562476,23.109773529583094,,
mvtec,tile,2,seg,harmonic,95.73099694800908,72.9320070755108,95.73099694800908,22.798989872498282,,
mvtec,tile,2,seg,oracle,97.03595078562476,73.92617725604167,97.03595078562476,23.109773529583094,,
mvtec,bottle,2,cls,semantic,95.51587301587301,,,,,
mvtec,bottle,2,cls,memory,99.52380952380952,,,,,
mvtec,bottle,2,cls,max,99.44444444444444,95.51587301587301,99.52380952380952,-0.07936507936506798,,
mvtec,bottle,2,cls,harmonic,99.36507936507937,95.51587301587301,99.52380952380952,-0.15873015873014706,,
mvtec,bottle,2,cls,oracle,100.0,95.51587301587301,99.52380952380952,0.4761904761904856,12.048192771084338,87.95180722891565
mvtec,wood,2,cls,semantic,98.81578947368422,,,,,
mvtec,wood,2,cls,memory,98.85964912280701,,,,,
mvtec,wood,2,cls,max,99.3859649122807,98.81578947368422,98.85964912280701,0.5263157894736858,,
mvtec,wood,2,cls,harmonic,99.21052631578947,98.81578947368422,98.85964912280701,0.35087719298245723,,
mvtec,wood,2,cls,oracle,99.64912280701755,98.81578947368422,98.85964912280701,0.7894736842105288,17.72151898734177,82.27848101265823
mvtec,capsule,2,seg,semantic,91.43290689308085,,,,,
mvtec,capsule,2,seg,memory,89.85237888001133,,,,,
mvtec,capsule,2,seg,max,95.43968417009968,80.96292916082072,95.43968417009968,14.47675500927896,,
mvtec,capsule,2,seg,harmonic,95.13958325701358,80.70834901233675,95.13958325701358,14.43123424467683,,
mvtec,capsule,2,seg,oracle,95.43968417009968,80.96292916082072,95.43968417009968,14.47675500927896,,
mvtec,pill,2,cls,semantic,85.50190943807965,,,,,
mvtec,pill,2,cls,memory,92.77141298417895,,,,,
mvtec,pill,2,cls,max,92.53955264593563,85.50190943807965,92.77141298417895,-0.2318603382433171,,
mvtec,pill,2,cls,harmonic,92.92144026186581,85.50190943807965,92.77141298417895,0.15002727768685942,,
mvtec,pill,2,cls,oracle,100.0,85.50190943807965,92.77141298417895,7.228587015821053,15.568862275449103,84.4311377245509
mvtec,wood,2,seg,semantic,96.10529731821808,,,,,
mvtec,wood,2,seg,memory,96.0691158157749,,,,,
mvtec,wood,2,seg,max,96.56460974404321,78.00024930921658,96.56460974404321,18.564360434826625,,
mvtec,wood,2,seg,harmonic,96.27920864595666,77.76971602313091,96.27920864595666,18.509492622825746,,
mvtec,wood,2,seg,oracle,96.56460974404321,78.00024930921658,96.56460974404321,18.564360434826625,,
mvtec,hazelnut,2,cls,semantic,80.10714285714286,,,,,
mvtec,hazelnut,2,cls,memory,99.85714285714286,,,,,
mvtec,hazelnut,2,cls,max,99.85714285714286,80.10714285714286,99.85714285714286,0.0,,
mvtec,hazelnut,2,cls,harmonic,96.58928571428571,80.10714285714286,99.85714285714286,-3.2678571428571446,,
mvtec,hazelnut,2,cls,oracle,100.0,80.10714285714286,99.85714285714286,0.14285714285714457,36.36363636363637,63.63636363636363
mvtec,zipper,2,seg,semantic,92.58231636895579,,,,,
mvtec,zipper,2,seg,memory,89.49435520735689,,,,,
mvtec,zipper,2,seg,max,92.58231636895579,92.58231636895579,31.098922650662526,61.48339371829326,,
mvtec,zipper,2,seg,harmonic,90.36071849262211,90.36071849262211,30.352675384158147,60.008043108463966,,
mvtec,zipper,2,seg,oracle,92.58231636895579,92.58231636895579,31.098922650662526,61.48339371829326,,
mvtec,cable,2,cls,semantic,83.60194902548726,,,,,
mvtec,cable,2,cls,memory,92.82233883058471,,,,,
mvtec,cable,2,cls,max,95.00562218890555,83.60194902548726,92.82233883058471,2.183283358320831,,
mvtec,cable,2,cls,harmonic,94.4527736131934,83.60194902548726,92.82233883058471,1.6304347826086807,,
mvtec,cable,2,cls,oracle,99.25974512743629,83.60194902548726,92.82233883058471,6.437406296851567,20.666666666666668,79.33333333333333
mvtec,carpet,2,cls,semantic,99.99999999999999,,,,,
mvtec,carpet,2,cls,memory,99.79935794542536,,,,,
mvtec,carpet,2,cls,max,100.0,99.99999999999999,99.79935794542536,1.1102230246251565e-14,,
mvtec,carpet,2,cls,harmonic,99.8796147672552,99.99999999999999,99.79935794542536,-0.12038523274477964,,
mvtec,carpet,2,cls,oracle,100.0,99.99999999999999,99.79935794542536,1.1102230246251565e-14,70.08547008547008,29.914529914529915
mvtec,toothbrush,2,cls,semantic,69.58333333333333,,,,,
mvtec,toothbrush,2,cls,memory,94.16666666666667,,,,,
mvtec,toothbrush,2,cls,max,94.02777777777779,69.58333333333333,94.16666666666667,-0.1388888888888884,,
mvtec,toothbrush,2,cls,harmonic,78.05555555555556,69.58333333333333,94.16666666666667,-16.11111111111112,,
mvtec,toothbrush,2,cls,oracle,100.0,69.58333333333333,94.16666666666667,5.833333333333323,28.57142857142857,71.42857142857143
mvtec,metal_nut,2,seg,semantic,80.07679253153918,,,,,
mvtec,metal_nut,2,seg,memory,91.0096439292779,,,,,
mvtec,metal_nut,2,seg,max,94.36515036499476,94.36515036499476,77.00320207131753,17.36194829367723,,
mvtec,metal_nut,2,seg,harmonic,93.16411793104339,93.16411793104339,76.02314383108745,17.14097409995594,,
mvtec,metal_nut,2,seg,oracle,94.36515036499476,94.36515036499476,77.00320207131753,17.36194829367723,,
mvtec,zipper,2,cls,semantic,94.22268907563026,,,,,
mvtec,zipper,2,cls,memory,73.05672268907564,,,,,
mvtec,zipper,2,cls,max,91.59663865546219,94.22268907563026,73.05672268907564,-2.626050420168069,,
mvtec,zipper,2,cls,harmonic,75.95850840336135,94.22268907563026,73.05672268907564,-18.264180672268903,,
mvtec,zipper,2,cls,oracle,98.98897058823529,94.22268907563026,73.05672268907564,4.766281512605042,80.13245033112582,19.867549668874172
mvtec,bottle,2,seg,semantic,90.49706605056383,,,,,
mvtec,bottle,2,seg,memory,98.71839815537649,,,,,
mvtec,bottle,2,seg,max,98.61323145495248,50.22964234670831,98.61323145495248,48.38358910824417,,
mvtec,bottle,2,seg,harmonic,95.43700655857165,48.61180021534281,95.43700655857165,46.82520634322884,,
mvtec,bottle,2,seg,oracle,98.61323145495248,50.22964234670831,98.61323145495248,48.38358910824417,,
mvtec,tile,2,cls,semantic,99.96392496392497,,,,,
mvtec,tile,2,cls,memory,98.59307359307358,,,,,
mvtec,tile,2,cls,max,99.96392496392497,99.96392496392497,98.59307359307358,0.0,,
mvtec,tile,2,cls,harmonic,98.98989898989899,99.96392496392497,98.59307359307358,-0.9740259740259827,,
mvtec,tile,2,cls,oracle,100.0,99.96392496392497,98.59307359307358,0.03607503607503393,71.7948717948718,28.205128205128204
mvtec,leather,2,seg,semantic,99.15760193713896,,,,,
mvtec,leather,2,seg,memory,99.37995636106443,,,,,
mvtec,leather,2,seg,max,99.39165609616235,43.67187897701992,99.39165609616235,55.71977711914243,,
mvtec,leather,2,seg,harmonic,99.34372546610624,43.65081865105979,99.34372546610624,55.69290681504645,,
mvtec,leather,2,seg,oracle,99.39165609616235,43.67187897701992,99.39165609616235,55.71977711914243,,
mvtec,cable,2,seg,semantic,92.82379590946576,,,,,
mvtec,cable,2,seg,memory,95.92451138178242,,,,,
mvtec,cable,2,seg,max,96.00464198990927,70.28381667548348,96.00464198990927,25.720825314425795,,
mvtec,cable,2,seg,harmonic,95.30078986381064,69.76853519771322,95.30078986381064,25.532254666097415,,
mvtec,cable,2,seg,oracle,96.00464198990927,70.28381667548348,96.00464198990927,25.720825314425795,,
mvtec,screw,2,seg,semantic,74.6630596043857,,,,,
mvtec,screw,2,seg,memory,91.64496583026614,,,,,
mvtec,screw,2,seg,max,92.09613591783624,92.09613591783624,88.02164916505846,4.074486752777773,,
mvtec,screw,2,seg,harmonic,90.64423360356784,90.64423360356784,86.63398143226145,4.010252171306391,,
mvtec,screw,2,seg,oracle,92.09613591783624,92.09613591783624,88.02164916505846,4.074486752777773,,
mvtec,metal_nut,2,cls,semantic,85.55718475073313,,,,,
mvtec,metal_nut,2,cls,memory,99.41348973607037,,,,,
mvtec,metal_nut,2,cls,max,99.38905180840665,85.55718475073313,99.41348973607037,-0.024437927663734094,,
mvtec,metal_nut,2,cls,harmonic,99.48680351906158,85.55718475073313,99.41348973607037,0.07331378299120228,,
mvtec,metal_nut,2,cls,oracle,99.99999999999999,85.55718475073313,99.41348973607037,0.5865102639296071,19.130434782608695,80.8695652173913
mvtec,grid,2,cls,semantic,98.87218045112782,,,,,
mvtec,grid,2,cls,memory,97.24310776942356,,,,,
mvtec,grid,2,cls,max,98.87218045112782,98.87218045112782,97.24310776942356,0.0,,
mvtec,grid,2,cls,harmonic,97.45196324143693,98.87218045112782,97.24310776942356,-1.4202172096908994,,
mvtec,grid,2,cls,oracle,100.0,98.87218045112782,97.24310776942356,1.1278195488721776,73.07692307692307,26.923076923076923
mvtec,hazelnut,4,seg,semantic,96.83341386401894,,,,,
mvtec,hazelnut,4,seg,memory,98.74858055342986,,,,,
mvtec,hazelnut,4,seg,max,98.75566561726087,88.02492326548888,98.75566561726087,10.730742351771994,,
mvtec,hazelnut,4,seg,harmonic,98.44657418120757,87.74941755378562,98.44657418120757,10.697156627421947,,
mvtec,hazelnut,4,seg,oracle,98.75566561726087,88.02492326548888,98.75566561726087,10.730742351771994,,
mvtec,capsule,4,cls,semantic,90.30714000797767,,,,,
mvtec,capsule,4,cls,memory,84.24411647387315,,,,,
mvtec,capsule,4,cls,max,90.28719585161548,90.30714000797767,84.24411647387315,-0.01994415636219493,,
mvtec,capsule,4,cls,harmonic,87.19585161547667,90.30714000797767,84.24411647387315,-3.1112883925009993,,
mvtec,capsule,4,cls,oracle,98.24491424012764,90.30714000797767,84.24411647387315,7.937774232149975,39.39393939393939,60.60606060606061
mvtec,pill,4,seg,semantic,90.2656812790439,,,,,
mvtec,pill,4,seg,memory,94.82649240620992,,,,,
mvtec,pill,4,seg,max,95.96914980192126,95.96914980192126,92.38113260447092,3.588017197450341,,
mvtec,pill,4,seg,harmonic,94.82597263218348,94.82597263218348,91.28069562106612,3.5452770111173635,,
mvtec,pill,4,seg,oracle,95.96914980192126,95.96914980192126,92.38113260447092,3.588017197450341,,
mvtec,transistor,4,seg,semantic,73.60249155162536,,,,,
mvtec,transistor,4,seg,memory,92.80605789076503,,,,,
mvtec,transistor,4,seg,max,91.98687823147993,47.682502154576476,91.98687823147993,44.30437607690346,,
mvtec,transistor,4,seg,harmonic,79.84037464077437,41.38621626283304,79.84037464077437,38.45415837794133,,
mvtec,transistor,4,seg,oracle,91.98687823147993,47.682502154576476,91.98687823147993,44.30437607690346,,
mvtec,carpet,4,seg,semantic,99.12237201725195,,,,,
mvtec,carpet,4,seg,memory,99.36912141701508,,,,,
mvtec,carpet,4,seg,max,99.4053101646449,19.269888086456127,99.4053101646449,80.13542207818878,,
mvtec,carpet,4,seg,harmonic,99.30542153702486,19.250524506460653,99.30542153702486,80.0548970305642,,
mvtec,carpet,4,seg,oracle,99.4053101646449,19.269888086456127,99.4053101646449,80.13542207818878,,
mvtec,toothbrush,4,seg,semantic,96.01983573172602,,,,,
mvtec,toothbrush,4,seg,memory,99.0537301826318,,,,,
mvtec,toothbrush,4,seg,max,99.08344649739867,75.07742227592081,99.08344649739867,24.00602422147786,,
mvtec,toothbrush,4,seg,harmonic,98.70387011423354,74.78980999140461,98.70387011423354,23.91406012282893,,
mvtec,toothbrush,4,seg,oracle,99.08344649739867,75.07742227592081,99.08344649739867,24.00602422147786,,
mvtec,leather,4,cls,semantic,100.0,,,,,
mvtec,leather,4,cls,memory,99.08288043478261,,,,,
mvtec,leather,4,cls,max,100.0,100.0,99.08288043478261,0.0,,
mvtec,leather,4,cls,harmonic,99.18478260869566,100.0,99.08288043478261,-0.8152173913043459,,
mvtec,leather,4,cls,oracle,100.0,100.0,99.08288043478261,0.0,74.19354838709677,25.806451612903224
mvtec,grid,4,seg,semantic,98.18775299962769,,,,,
mvtec,grid,4,seg,memory,97.0960202315423,,,,,
mvtec,grid,4,seg,max,98.18775299962769,98.18775299962769,45.71644315855205,52.47130984107564,,
mvtec,grid,4,seg,harmonic,97.83749333809814,97.83749333809814,45.553361456222945,52.2841318818752,,
mvtec,grid,4,seg,oracle,98.18775299962769,98.18775299962769,45.71644315855205,52.47130984107564,,
mvtec,screw,4,cls,semantic,58.00368928059029,,,,,
mvtec,screw,4,cls,memory,66.18159458905514,,,,,
mvtec,screw,4,cls,max,66.8784587005534,58.00368928059029,66.18159458905514,0.6968641114982521,,
mvtec,screw,4,cls,harmonic,64.94158639065382,58.00368928059029,66.18159458905514,-1.24000819840131,,
mvtec,screw,4,cls,oracle,100.0,58.00368928059029,66.18159458905514,33.81840541094486,25.624999999999996,74.375
mvtec,transistor,4,cls,semantic,91.20833333333334,,,,,
mvtec,transistor,4,cls,memory,87.54166666666666,,,,,
mvtec,transistor,4,cls,max,91.625,91.20833333333334,87.54166666666666,0.4166666666666652,,
mvtec,transistor,4,cls,harmonic,90.5,91.20833333333334,87.54166666666666,-0.708333333333333,,
mvtec,transistor,4,cls,oracle,100.0,91.20833333333334,87.54166666666666,8.791666666666664,40.0,60.0
mvtec,tile,4,seg,semantic,95.3540455671291,,,,,
mvtec,tile,4,seg,memory,96.82704637529878,,,,,
mvtec,tile,4,seg,max,96.8700109677872,52.49936590345279,96.8700109677872,44.370645064334404,,
mvtec,tile,4,seg,harmonic,96.24598607315072,52.16117133787895,96.24598607315072,44.08481473527177,,
mvtec,tile,4,seg,oracle,96.8700109677872,52.49936590345279,96.8700109677872,44.370645064334404,,
mvtec,bottle,4,cls,semantic,97.5,,,,,
mvtec,bottle,4,cls,memory,99.68253968253968,,,,,
mvtec,bottle,4,cls,max,99.64285714285714,97.5,99.68253968253968,-0.03968253968253954,,
mvtec,bottle,4,cls,harmonic,99.84126984126985,97.5,99.68253968253968,0.15873015873015817,,
mvtec,bottle,4,cls,oracle,100.0,97.5,99.68253968253968,0.31746031746031633,18.072289156626507,81.92771084337349
mvtec,wood,4,cls,semantic,97.80701754385966,,,,,
mvtec,wood,4,cls,memory,98.42105263157895,,,,,
mvtec,wood,4,cls,max,99.29824561403508,97.80701754385966,98.42105263157895,0.8771929824561431,,
mvtec,wood,4,cls,harmonic,98.7280701754386,97.80701754385966,98.42105263157895,0.30701754385965563,,
mvtec,wood,4,cls,oracle,99.56140350877193,97.80701754385966,98.42105263157895,1.140350877192986,26.582278481012654,73.41772151898735
mvtec,capsule,4,seg,semantic,93.9235945373293,,,,,
mvtec,capsule,4,seg,memory,89.02531091001346,,,,,
mvtec,capsule,4,seg,max,96.36801692621695,96.36801692621695,93.9005283263337,2.4674885998832536,,
mvtec,capsule,4,seg,harmonic,95.46703214441756,95.46703214441756,93.02261312455337,2.444419019864185,,
mvtec,capsule,4,seg,oracle,96.36801692621695,96.36801692621695,93.9005283263337,2.4674885998832536,,
mvtec,pill,4,cls,semantic,85.66557555919258,,,,,
mvtec,pill,4,cls,memory,94.81723949809057,,,,,
mvtec,pill,4,cls,max,94.66721222040371,85.66557555919258,94.81723949809057,-0.15002727768685942,,
mvtec,pill,4,cls,harmonic,95.17184942716858,85.66557555919258,94.81723949809057,0.35460992907802025,,
mvtec,pill,4,cls,oracle,100.0,85.66557555919258,94.81723949809057,5.182760501909433,15.568862275449103,84.4311377245509
mvtec,wood,4,seg,semantic,96.47823185658564,,,,,
mvtec,wood,4,seg,memory,95.91500552429483,,,,,
mvtec,wood,4,seg,max,96.47848709171882,96.47848709171882,50.27742752975302,46.2010595619658,,
mvtec,wood,4,seg,harmonic,96.20076076599004,96.20076076599004,50.13269717964234,46.0680635863477,,
mvtec,wood,4,seg,oracle,96.47848709171882,96.47848709171882,50.27742752975302,46.2010595619658,,
mvtec,hazelnut,4,cls,semantic,80.14285714285715,,,,,
mvtec,hazelnut,4,cls,memory,100.0,,,,,
mvtec,hazelnut,4,cls,max,100.0,80.14285714285715,100.0,0.0,,
mvtec,hazelnut,4,cls,harmonic,99.23214285714286,80.14285714285715,100.0,-0.7678571428571423,,
mvtec,hazelnut,4,cls,oracle,100.0,80.14285714285715,100.0,0.0,21.818181818181817,78.18181818181819
mvtec,zipper,4,seg,semantic,89.71411091213193,,,,,
mvtec,zipper,4,seg,memory,90.5410143124724,,,,,
mvtec,zipper,4,seg,max,92.82149906901161,92.82149906901161,70.33739186610269,22.484107202908916,,
mvtec,zipper,4,seg,harmonic,95.5719052258558,95.5719052258558,72.42156845865114,23.150336767204664,,
mvtec,zipper,4,seg,oracle,92.82149906901161,92.82149906901161,70.33739186610269,22.484107202908916,,
mvtec,cable,4,cls,semantic,87.56559220389803,,,,,
mvtec,cable,4,cls,memory,95.4272863568216,,,,,
mvtec,cable,4,cls,max,95.3710644677661,87.56559220389803,95.4272863568216,-0.05622188905548553,,
mvtec,cable,4,cls,harmonic,97.43253373313343,87.56559220389803,95.4272863568216,2.005247376311825,,
mvtec,cable,4,cls,oracle,100.0,87.56559220389803,95.4272863568216,4.572713643178405,38.666666666666664,61.33333333333333
mvtec,carpet,4,cls,semantic,100.0,,,,,
mvtec,carpet,4,cls,memory,99.87961476725522,,,,,
mvtec,carpet,4,cls,max,100.0,100.0,99.87961476725522,0.0,,
mvtec,carpet,4,cls,harmonic,100.0,100.0,99.87961476725522,0.0,,
mvtec,carpet,4,cls,oracle,100.0,100.0,99.87961476725522,0.0,58.119658119658126,41.88034188034188
mvtec,toothbrush,4,cls,semantic,84.44444444444444,,,,,
mvtec,toothbrush,4,cls,memory,97.22222222222223,,,,,
mvtec,toothbrush,4,cls,max,97.22222222222223,84.44444444444444,97.22222222222223,0.0,,
mvtec,toothbrush,4,cls,harmonic,94.72222222222221,84.44444444444444,97.22222222222223,-2.5000000000000133,,
mvtec,toothbrush,4,cls,oracle,100.0,84.44444444444444,97.22222222222223,2.777777777777768,28.57142857142857,71.42857142857143
mvtec,metal_nut,4,seg,semantic,84.007696336274,,,,,
mvtec,metal_nut,4,seg,memory,92.9865810335281,,,,,
mvtec,metal_nut,4,seg,max,95.4896084830118,95.4896084830118,89.20608384585444,6.28352463715737,,
mvtec,metal_nut,4,seg,harmonic,94.80040942979659,94.80040942979659,88.56223631621944,6.238173113577147,,
mvtec,metal_nut,4,seg,oracle,95.4896084830118,95.4896084830118,89.20608384585444,6.28352463715737,,
mvtec,zipper,4,cls,semantic,94.47216386554622,,,,,
mvtec,zipper,4,cls,memory,91.91176470588236,,,,,
mvtec,zipper,4,cls,max,94.47216386554622,94.47216386554622,91.91176470588236,0.0,,
mvtec,zipper,4,cls,harmonic,92.79149159663866,94.47216386554622,91.91176470588236,-1.680672268907557,,
mvtec,zipper,4,cls,oracle,100.0,94.47216386554622,91.91176470588236,5.5278361344537785,78.80794701986756,21.192052980132452
mvtec,bottle,4,seg,semantic,90.33996393728685,,,,,
mvtec,bottle,4,seg,memory,98.83628268580865,,,,,
mvtec,bottle,4,seg,max,98.7595403157847,47.36632901044928,98.7595403157847,51.39321130533543,,
mvtec,bottle,4,seg,harmonic,95.2969059341314,45.70560561258966,95.2969059341314,49.591300321541745,,
mvtec,bottle,4,seg,oracle,98.7595403157847,47.36632901044928,98.7595403157847,51.39321130533543,,
mvtec,tile,4,cls,semantic,100.0,,,,,
mvtec,tile,4,cls,memory,100.0,,,,,
mvtec,tile,4,cls,max,100.0,100.0,100.0,0.0,,
mvtec,tile,4,cls,harmonic,100.0,100.0,100.0,0.0,,
mvtec,tile,4,cls,oracle,100.0,100.0,100.0,0.0,71.7948717948718,28.205128205128204
mvtec,leather,4,seg,semantic,99.09625279477402,,,,,
mvtec,leather,4,seg,memory,99.42638041324835,,,,,
mvtec,leather,4,seg,max,99.42591564274711,15.136688790157466,99.42591564274711,84.28922685258965,,
mvtec,leather,4,seg,harmonic,99.26945766657035,15.11286949034196,99.26945766657035,84.15658817622838,,
mvtec,leather,4,seg,oracle,99.42591564274711,15.136688790157466,99.42591564274711,84.28922685258965,,
mvtec,cable,4,seg,semantic,92.19115889567271,,,,,
mvtec,cable,4,seg,memory,97.01243051685857,,,,,
mvtec,cable,4,seg,max,97.0152546342577,50.08782157467853,97.0152546342577,46.92743305957917,,
mvtec,cable,4,seg,harmonic,94.93827063766331,49.01549945145083,94.93827063766331,45.92277118621248,,
mvtec,cable,4,seg,oracle,97.0152546342577,50.08782157467853,97.0152546342577,46.92743305957917,,
mvtec,screw,4,seg,semantic,89.92518126227725,,,,,
mvtec,screw,4,seg,memory,93.94379684983168,,,,,
mvtec,screw,4,seg,max,94.4413649949851,87.75294235591919,94.4413649949851,6.688422639065905,,
mvtec,screw,4,seg,harmonic,94.04807081214634,87.38750162179385,94.04807081214634,6.66056919035249,,
mvtec,screw,4,seg,oracle,94.4413649949851,87.75294235591919,94.4413649949851,6.688422639065905,,
mvtec,metal_nut,4,cls,semantic,87.2434017595308,,,,,
mvtec,metal_nut,4,cls,memory,100.0,,,,,
mvtec,metal_nut,4,cls,max,100.0,87.2434017595308,100.0,0.0,,
mvtec,metal_nut,4,cls,harmonic,100.0,87.2434017595308,100.0,0.0,,
mvtec,metal_nut,4,cls,oracle,100.0,87.2434017595308,100.0,0.0,19.130434782608695,80.8695652173913
mvtec,grid,4,cls,semantic,99.83291562238931,,,,,
mvtec,grid,4,cls,memory,95.32163742690058,,,,,
mvtec,grid,4,cls,max,99.83291562238931,99.83291562238931,95.32163742690058,0.0,,
mvtec,grid,4,cls,harmonic,96.32414369256475,99.83291562238931,95.32163742690058,-3.508771929824561,,
mvtec,grid,4,cls,oracle,100.0,99.83291562238931,95.32163742690058,0.1670843776106934,73.07692307692307,26.923076923076923
